step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1300,3.77998,0.0206952,0.0660557,0.0660199,6.60095,0.11046,0.995909,0.0254733,0
1320,4.47955,0.0106687,0.066088,0.0660539,6.55281,0.110352,0.987752,0.0258827,0
1340,4.65742,0.00773996,0.0659819,0.065947,6.70414,0.11019,0.991785,0.0240318,0
1360,4.79679,0.00639544,0.0658752,0.0658434,6.85071,0.110156,0.993254,0.0235374,0
1380,4.91561,0.00558406,0.0657719,0.0657367,7.0016,0.110292,0.986906,0.0225603,0
1400,5.02114,0.00502764,0.0656692,0.065631,7.1512,0.110608,0.997448,0.0218342,0
1420,5.11719,0.00461633,0.065571,0.0655408,7.27878,0.11128,0.989487,0.0202962,0
1440,5.20604,0.00429685,0.0654774,0.0654478,7.41024,0.113187,0.925392,0.0169133,0
1460,5.28919,0.00403981,0.0653862,0.0653586,7.53652,0.115381,0.964292,0.0156943,0
1480,5.36769,0.00382749,0.0652991,0.0652716,7.65957,0.117604,0.965205,0.0122074,0
1500,5.44231,0.00364849,0.0652058,0.0651689,7.80485,0.119211,0.871839,0.00970389,0
1520,5.51364,0.00349513,0.0651108,0.0650768,7.93523,0.119091,0.929832,0.00985588,0
1540,5.58211,0.00336196,0.0650147,0.064984,8.06648,0.118332,0.969158,0.0074536,0
1560,5.6481,0.00324507,0.0649213,0.0648909,8.19816,0.117546,0.988192,0.00704275,0
1580,5.71189,0.00314149,0.0648288,0.0648013,8.32487,0.116749,0.9438,0.00646757,0
1600,5.77373,0.003049,0.064741,0.0647096,8.45461,0.115922,0.974474,0.00727885,0
1620,5.83383,0.00296584,0.06465,0.0646207,8.58046,0.115077,0.958867,0.00712695,0
1640,5.89234,0.00289062,0.0645582,0.0645262,8.71408,0.114205,0.958099,0.00754538,0
1660,5.94942,0.00282224,0.0644652,0.0644298,8.85051,0.113324,0.934297,0.00750818,0
1680,6.0052,0.0027598,0.0643768,0.0643427,8.97377,0.112424,0.905507,0.0076077,0
1700,6.05979,0.00270254,0.0642856,0.0642522,9.10178,0.111501,0.807404,0.00733614,0
1720,6.11328,0.00264986,0.0641986,0.0641682,9.22051,0.110577,0.776424,0.00768559,0
1740,6.16576,0.00260123,0.0641151,0.064093,9.32693,0.109654,0.758443,0.0039801,0
1760,6.21731,0.00255621,0.0640325,0.0640047,9.45192,0.108742,0.526601,0.00488633,0
1780,6.26799,0.00251444,0.0639492,0.0639146,9.57928,0.107842,0.429738,0.00314596,0
1800,6.31786,0.00247559,0.0638672,0.0638268,9.70362,0.106976,0.293533,0.00193353,0
1820,6.36699,0.00243937,0.0637867,0.0637598,9.79838,0.106165,0.320947,0.00123463,0
1840,6.41542,0.00240557,0.0637111,0.0636804,9.91063,0.10543,0.16891,0.000874419,0
1860,6.4632,0.00237395,0.0636402,0.0636053,10.0168,0.104832,0.192383,0.000917563,0
1880,6.51036,0.00234435,0.0635734,0.0635426,10.1056,0.10442,0.262379,0.000998558,0
1900,6.55695,0.00231659,0.0635091,0.063477,10.1984,0.104253,0.176971,0.000936951,0
1920,6.60301,0.00229054,0.063443,0.0634122,10.2901,0.104394,0.312299,0.00100966,0
1940,6.64856,0.00226607,0.0633764,0.0633482,10.3806,0.104923,0.221927,0.000942998,0
1960,6.69364,0.00224306,0.0633096,0.0632768,10.4816,0.105991,0.356003,0.00110083,0
1980,6.73827,0.00222141,0.0632444,0.063212,10.5733,0.107935,0.256118,0.00103556,0
2000,6.78248,0.00220104,0.0631802,0.0631435,10.6703,0.11243,0.188263,0.0010648,0
2020,6.8263,0.00218186,0.0631184,0.063084,10.7545,0.117876,0.238468,0.00104114,0
2040,6.86975,0.0021638,0.0630579,0.0630312,10.8292,0.123613,0.342019,0.00127295,0
2060,6.91284,0.00214678,0.0629953,0.0629684,10.9179,0.128643,0.326619,0.00125586,0
2080,6.95561,0.00213077,0.0629309,0.0628955,11.0211,0.132327,0.301372,0.00133274,0
2100,6.99806,0.00211568,0.0628686,0.0628336,11.1087,0.133528,0.378548,0.00129547,0
2120,7.04023,0.00210149,0.0628063,0.0627766,11.1892,0.133471,0.382396,0.00141717,0
2140,7.08211,0.00208814,0.0627463,0.0627092,11.2846,0.133404,0.323036,0.00131249,0
2160,7.12374,0.00207559,0.0626905,0.0626607,11.3533,0.133355,0.150789,0.00112899,0
2180,7.16513,0.00206381,0.062635,0.062605,11.4321,0.1333,0.173314,0.00111897,0
2200,7.20629,0.00205276,0.0625808,0.0625494,11.5106,0.133244,0.130502,0.00115343,0
2220,7.24724,0.00204241,0.062525,0.0624927,11.5909,0.133187,0.155459,0.00114422,0
2240,7.28798,0.00203274,0.0624702,0.0624411,11.6639,0.133136,0.0829513,0.0011098,0
2260,7.32854,0.00202371,0.0624173,0.0623866,11.741,0.133081,0.113683,0.00117289,0
2280,7.36892,0.00201531,0.062366,0.0623337,11.8159,0.133028,0.105058,0.00120905,0
2300,7.40915,0.00200751,0.0623177,0.0622862,11.883,0.132981,0.0792169,0.00122561,0
2320,7.44922,0.00200029,0.062273,0.0622409,11.9471,0.132935,0.0647269,0.00126562,0
2340,7.48916,0.00199364,0.0622316,0.062196,12.0106,0.132891,0.0549223,0.00126475,0
2360,7.52896,0.00198754,0.06219,0.0621565,12.0665,0.132851,0.0599489,0.00134623,0
2380,7.56866,0.00198197,0.0621471,0.0621115,12.1302,0.132806,0.0519111,0.0014053,0
2400,7.60824,0.00197693,0.0621049,0.062076,12.1805,0.132771,0.0417499,0.00140171,0
2420,7.64773,0.0019724,0.0620636,0.0620264,12.2506,0.132721,0.0510038,0.00148255,0
2440,7.68714,0.00196837,0.0620243,0.0619911,12.3005,0.129613,0.0404731,0.0014888,0
2460,7.72647,0.00196483,0.0619867,0.0619557,12.3506,0.119805,0.0381506,0.00144771,0
2480,7.76573,0.00196178,0.0619519,0.0619171,12.4052,0.106408,0.0227218,0.00135392,0
2500,7.80494,0.00195921,0.0619211,0.0618906,12.4428,0.0908051,0.0164018,0.00123497,0
2520,7.8441,0.0019571,0.0618918,0.0618596,12.4866,0.0738628,0.0102155,0.00112376,0
2540,7.88322,0.00195547,0.0618626,0.0618285,12.5306,0.0562755,0.00761114,0.00105024,0
2560,7.92232,0.0019543,0.0618328,0.0617975,12.5744,0.0386105,0.00757554,0.000988171,0
2580,7.9614,0.00195359,0.0618034,0.0617706,12.6124,0.021702,0.00650085,0.00093369,0
2600,8,0.00148757,0.061775,0.0617393,12.6567,0.0105632,0.00579095,0.000740675,0
