step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1140,2.22656,0.00195312,0.0667402,0.0661694,6.3894,0.111462,0.992203,0.113051,0
1160,2.26562,0.00195312,0.066692,0.0661353,6.43775,0.11196,0.958574,0.111902,0
1180,2.30469,0.00195312,0.0666864,0.0661133,6.46884,0.112788,0.993814,0.110894,0
1200,2.34375,0.00195312,0.0667304,0.0661694,6.3894,0.114133,0.984291,0.110271,0
1220,2.38281,0.00195312,0.0666909,0.0661475,6.42049,0.115542,0.995228,0.10897,0
1240,2.42188,0.00195312,0.0665324,0.0659644,6.67953,0.117004,0.981908,0.110317,0
1260,2.46094,0.00195312,0.0663662,0.0658228,6.87985,0.118591,0.981355,0.108186,0
1280,2.5,0.00195312,0.0661162,0.0655615,7.24942,0.12022,0.958099,0.108027,0
1300,2.53906,0.00195312,0.0659246,0.065354,7.543,0.122219,0.990735,0.102784,0
1320,2.57812,0.00195312,0.0656044,0.0650977,7.90566,0.124399,0.984149,0.10451,0
1340,2.61719,0.00195312,0.0653913,0.0648682,8.23032,0.126709,0.981594,0.102226,0
1360,2.65625,0.00195312,0.0649906,0.0644922,8.76222,0.128999,0.965158,0.100125,0
1380,2.69531,0.00195312,0.0646767,0.0641382,9.26303,0.131179,0.988947,0.0976747,0
1400,2.73438,0.00195312,0.064288,0.0637646,9.79148,0.133057,0.987149,0.0997867,0
1420,2.77344,0.00195312,0.0639658,0.0634277,10.2681,0.134146,0.977813,0.0960229,0
1440,2.8125,0.00195312,0.0636309,0.0631274,10.6929,0.13385,0.970944,0.0889371,0
1460,2.85156,0.00195312,0.0632002,0.0626367,11.3872,0.133359,0.974851,0.0865465,0
1480,2.89062,0.00195312,0.0628624,0.0623486,11.7947,0.133071,0.92586,0.0828427,0
1500,2.92969,0.00195312,0.0625011,0.0619629,12.3404,0.132686,0.95045,0.0714355,0
1520,2.96875,0.00195312,0.0620746,0.0615845,12.8758,0.132307,0.930682,0.0750438,0
1540,3.00781,0.00195312,0.0617833,0.0612842,13.3006,0.132007,0.919502,0.0654683,0
1560,3.04688,0.00195312,0.0614027,0.0608838,13.8671,0.131606,0.959391,0.0629734,0
1580,3.08594,0.00195312,0.0610678,0.0605713,14.3092,0.131294,0.926123,0.0614154,0
1600,3.125,0.00195312,0.0606291,0.0601221,14.9447,0.130845,0.928001,0.0476316,0
1620,3.16406,0.00195312,0.0602839,0.0597656,15.4489,0.130488,0.895554,0.0468001,0
1640,3.20312,0.00195312,0.05999,0.0595044,15.8185,0.130227,0.969385,0.044895,0
1660,3.24219,0.00195312,0.0596261,0.0590991,16.3918,0.129822,0.963876,0.0384515,0
1680,3.28125,0.00195312,0.059326,0.0587866,16.8339,0.129509,0.798972,0.0284485,0
1700,3.32031,0.00195312,0.0590795,0.0585376,17.1862,0.12926,0.733193,0.0318005,0
1720,3.35938,0.00195312,0.0588482,0.0583716,17.4211,0.129094,0.853191,0.0176551,0
1740,3.39844,0.00195312,0.0585477,0.0580371,17.8943,0.12876,0.700188,0.0255282,0
1760,3.4375,0.00195312,0.0582503,0.0577637,18.2811,0.128486,0.420701,0.012526,0
1780,3.47656,0.00195312,0.0579486,0.0574707,18.6956,0.128193,0.424342,0.0102655,0
1800,3.51562,0.00195312,0.0576453,0.0571216,19.1895,0.127844,0.349374,0.0109829,0
1820,3.55469,0.00195312,0.0574203,0.0568896,19.5176,0.127612,0.499157,0.0123563,0
1840,3.59375,0.00195312,0.0572059,0.0566943,19.7939,0.127417,0.466071,0.0122461,0
1860,3.63281,0.00195312,0.0569267,0.0563818,20.236,0.127104,0.338199,0.0114714,0
1880,3.67188,0.00195312,0.0567379,0.0562109,20.4778,0.124722,0.340206,0.0114995,0
1900,3.71094,0.00195312,0.0564887,0.0559961,20.7817,0.117329,0.189455,0.0106689,0
1920,3.75,0.00195312,0.0562203,0.0557129,21.1824,0.105918,0.193693,0.00955823,0
1940,3.78906,0.00195312,0.055989,0.0554663,21.5312,0.0914526,0.147477,0.0105235,0
1960,3.82812,0.00195312,0.0557994,0.0552832,21.7903,0.0753027,0.12678,0.0106177,0
1980,3.86719,0.00195312,0.0555964,0.0550781,22.0804,0.0585303,0.200254,0.010377,0
2000,3.90625,0.00195312,0.0553604,0.0548462,22.4085,0.0420874,0.188009,0.00866146,0
2020,3.94531,0.00195312,0.0551853,0.0546948,22.6227,0.0275317,0.238046,0.00865593,0
2040,3.98438,0.00195312,0.0550066,0.0544971,22.9024,0.0188477,0.196689,0.00900827,0
2048,4,0.00195312,0.0549156,0.0543994,23.0406,0.0181934,0.263514,0.00828176,0
