step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1280,3.50583,0.00993206,0.0647545,0.0646292,8.56837,0.109023,0.956801,0.0302512,0
1300,3.77998,0.0206952,0.064497,0.0643517,8.96103,0.108881,0.991907,0.028761,0
1320,4.47955,0.0106687,0.0641961,0.0640071,9.44846,0.108422,0.981537,0.0312519,0
1340,4.65742,0.00773996,0.0639144,0.0637491,9.81349,0.108115,0.996405,0.0280173,0
1360,4.79679,0.00639544,0.0636649,0.0634924,10.1766,0.107927,0.984743,0.0266161,0
1380,4.91561,0.00558406,0.0634257,0.0632625,10.5019,0.107935,0.977876,0.0260351,0
1400,5.02114,0.00502764,0.0631988,0.0630627,10.7845,0.108138,0.992531,0.0244567,0
1420,5.11719,0.00461633,0.0629898,0.0628755,11.0493,0.108609,0.992405,0.0233219,0
1440,5.20604,0.00429685,0.0628099,0.062717,11.2736,0.109438,0.978678,0.021941,0
1460,5.28919,0.00403981,0.0626549,0.0625729,11.4774,0.11119,0.992511,0.0205199,0
1480,5.36769,0.00382749,0.0625244,0.0624646,11.6307,0.113311,0.950188,0.0201553,0
1500,5.44231,0.00364849,0.0624128,0.0623558,11.7846,0.115222,0.820681,0.0145623,0
1520,5.51364,0.00349513,0.0623138,0.0622701,11.9059,0.116166,0.835261,0.0138456,0
1540,5.58211,0.00336196,0.0622242,0.0621942,12.0132,0.115523,0.720664,0.00924247,0
1560,5.6481,0.00324507,0.0621456,0.0621114,12.1304,0.11477,0.590255,0.00697238,0
1580,5.71189,0.00314149,0.0620768,0.0620425,12.2278,0.113997,0.647728,0.00525725,0
1600,5.77373,0.003049,0.0620161,0.0619881,12.3048,0.113195,0.63815,0.00475429,0
1620,5.83383,0.00296584,0.0619624,0.0619217,12.3987,0.112369,0.654883,0.00426435,0
1640,5.89234,0.00289062,0.0619107,0.0618802,12.4574,0.111556,0.728582,0.00444515,0
1660,5.94942,0.00282224,0.0618571,0.0618217,12.5401,0.110718,0.657857,0.00456923,0
1680,6.0052,0.0027598,0.0618033,0.0617673,12.6172,0.109867,0.682662,0.00487586,0
1700,6.05979,0.00270254,0.0617527,0.0617146,12.6917,0.109006,0.644937,0.00516331,0
1720,6.11328,0.00264986,0.0617081,0.0616733,12.7502,0.108146,0.76315,0.00534183,0
1740,6.16576,0.00260123,0.0616687,0.0616399,12.7974,0.107273,0.636022,0.00577742,0
1760,6.21731,0.00255621,0.0616317,0.0615933,12.8633,0.106433,0.584342,0.00606532,0
1780,6.26799,0.00251444,0.0615908,0.0615569,12.9149,0.105624,0.801929,0.0053514,0
1800,6.31786,0.00247559,0.0615429,0.0615161,12.9725,0.104846,0.651366,0.00532869,0
1820,6.36699,0.00243937,0.0614917,0.0614548,13.0593,0.104081,0.737915,0.0047106,0
1840,6.41542,0.00240557,0.061441,0.0614101,13.1225,0.103409,0.466043,0.00400732,0
1860,6.4632,0.00237395,0.0613927,0.0613608,13.1923,0.102868,0.387684,0.00376148,0
1880,6.51036,0.00234435,0.0613477,0.0613145,13.2577,0.102534,0.522917,0.00379296,0
1900,6.55695,0.00231659,0.061306,0.0612706,13.3198,0.102459,0.413705,0.00366091,0
1920,6.60301,0.00229054,0.0612644,0.0612318,13.3747,0.102701,0.461095,0.00380868,0
1940,6.64856,0.00226607,0.0612193,0.0611952,13.4265,0.103329,0.36182,0.00374288,0
