step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
0,0,0,0.0710875,0.070625,0.0860635,9.76563e-05,0.00414052,0.00136851,0
20,0.0390625,0.00195312,0.0710367,0.0705322,0.217311,0.0200635,0.0163383,0.00316254,0
40,0.078125,0.00195312,0.0709972,0.0704639,0.31402,0.0399316,0.0227478,0.00343984,0
60,0.117188,0.00195312,0.0709486,0.0704272,0.365828,0.0595093,0.0324025,0.00365555,0
80,0.15625,0.00195312,0.0709083,0.0703809,0.431452,0.0784961,0.0444768,0.0041367,0
100,0.195312,0.00195312,0.0708698,0.0703613,0.459083,0.0965479,0.065315,0.00434301,0
120,0.234375,0.00195312,0.0708269,0.0702905,0.559246,0.113157,0.11247,0.0047756,0
140,0.273438,0.00195312,0.0707849,0.0703003,0.54543,0.127458,0.173588,0.0053828,0
160,0.3125,0.00195312,0.0707512,0.0702222,0.655954,0.13782,0.268862,0.00701875,0
180,0.351562,0.00195312,0.0707354,0.0702075,0.676678,0.14093,0.317477,0.00744291,0
200,0.390625,0.00195312,0.0706847,0.0701514,0.756117,0.140874,0.381256,0.00739183,0
220,0.429688,0.00195312,0.0706546,0.0701392,0.773386,0.140862,0.589868,0.0109019,0
240,0.46875,0.00195312,0.0705976,0.0700537,0.894272,0.140776,0.683067,0.0128152,0
260,0.507812,0.00195312,0.0705194,0.0700146,0.949534,0.140737,0.702352,0.0186569,0
280,0.546875,0.00195312,0.0704522,0.069917,1.08769,0.14064,0.878935,0.0253616,0
300,0.585938,0.00195312,0.0704,0.0698462,1.18785,0.140569,0.8953,0.0404668,0
320,0.625,0.00195312,0.0703772,0.0698657,1.16022,0.140588,0.956417,0.0375333,0
340,0.664062,0.00195312,0.070507,0.0700195,0.942627,0.140742,0.904403,0.0439161,0
360,0.703125,0.00195312,0.0707255,0.0702026,0.683585,0.140925,0.970361,0.0476669,0
380,0.742188,0.00195312,0.0707778,0.070271,0.586877,0.140994,0.935469,0.0513946,0
400,0.78125,0.00195312,0.071029,0.0704639,0.31402,0.141187,0.953891,0.0509413,0
420,0.820312,0.00195312,0.0712197,0.0706641,0.0308014,0.141387,0.950935,0.0535179,0
440,0.859375,0.00195312,0.0711667,0.0705786,0.151687,0.141301,0.949304,0.0547319,0
460,0.898438,0.00195312,0.0712978,0.0707446,-0.0831768,0.141467,0.920831,0.0708026,0
480,0.9375,0.00195312,0.0714514,0.0708398,-0.217878,0.141563,0.977846,0.0662404,0
500,0.976562,0.00195312,0.0713848,0.0707251,-0.0555457,0.141448,0.968367,0.0773062,0
520,1.01562,0.00195312,0.0713009,0.0707568,-0.100446,0.141479,0.965561,0.0828528,0
540,1.05469,0.00195312,0.0713813,0.0707422,-0.0797229,0.141465,0.985798,0.0822506,0
560,1.09375,0.00195312,0.0715619,0.0709058,-0.311133,0.141355,0.967309,0.0843317,0
580,1.13281,0.00195312,0.0717447,0.071123,-0.618529,0.140093,0.964571,0.0866179,0
600,1.17188,0.00195312,0.0718449,0.071123,-0.618529,0.137974,0.984247,0.0920991,0
620,1.21094,0.00195312,0.0718475,0.0711743,-0.69106,0.135603,0.965345,0.0980745,0
640,1.25,0.00195312,0.0720007,0.0712988,-0.867208,0.132856,0.993826,0.0964357,0
660,1.28906,0.00195312,0.0721797,0.0715112,-1.1677,0.130281,0.97867,0.106666,0
680,1.32812,0.00195312,0.0724029,0.0716943,-1.42674,0.127725,0.977628,0.108808,0
700,1.36719,0.00195312,0.072597,0.0718677,-1.67196,0.125305,0.982753,0.109737,0
720,1.40625,0.00195312,0.0727789,0.0720532,-1.93446,0.123469,0.988362,0.108154,0
740,1.44531,0.00195312,0.0730241,0.0723267,-2.32129,0.122249,0.985172,0.11068,0
760,1.48438,0.00195312,0.0733358,0.0725684,-2.66323,0.121221,0.963165,0.110314,0
780,1.52344,0.00195312,0.0736832,0.0729834,-3.25039,0.120674,0.97776,0.114058,0
800,1.5625,0.00195312,0.073989,0.0732178,-3.58196,0.120127,0.993093,0.113017,0
820,1.60156,0.00195312,0.0742388,0.0734937,-3.97225,0.119729,0.970291,0.111736,0
840,1.64062,0.00195312,0.0744747,0.0737061,-4.27274,0.119341,0.974536,0.11488,0
860,1.67969,0.00195312,0.0747009,0.0740088,-4.70102,0.119121,0.987003,0.116049,0
880,1.71875,0.00195312,0.0749132,0.0741797,-4.94279,0.11894,0.987202,0.115811,0
900,1.75781,0.00195312,0.0751009,0.0744067,-5.264,0.118835,0.984171,0.116668,0
920,1.79688,0.00195312,0.0752517,0.0745532,-5.47123,0.118792,0.988304,0.116497,0
940,1.83594,0.00195312,0.0753962,0.0747144,-5.69919,0.118845,0.989436,0.117058,0
960,1.875,0.00195312,0.075525,0.0748413,-5.87879,0.118772,0.98038,0.117592,0
980,1.91406,0.00195312,0.0756344,0.0749219,-5.99277,0.118833,0.992687,0.117252,0
1000,1.95312,0.00195312,0.0757025,0.0749658,-6.05494,0.118809,0.983011,0.116641,0
1020,1.99219,0.00195312,0.0757167,0.0750171,-6.12747,0.118811,0.992142,0.116745,0
1040,2.03125,0.00195312,0.0757281,0.0750342,-6.15165,0.118862,0.986903,0.11664,0
