step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
0,0,0,583.647,582.15,0.00979559,0.27,0.672758,0.0138909,0
20,10.0452,0.502258,583.856,582.408,-0.0344327,260.223,0.769785,0.0134609,0
40,20.0903,0.502258,583.672,582.617,-0.0705023,494.748,0.85408,0.0117828,0
60,30.1355,0.502258,583.452,582.59,-0.0657789,661.845,0.814367,0.005277,0
80,40.1806,0.502258,583.252,582.683,-0.0816667,779.128,0.492509,0.00354794,0
100,50.2258,0.502258,583.209,582.688,-0.0825255,818.717,0.249897,0.00252059,0
120,60.2709,0.502258,583.238,582.665,-0.0786609,776.565,0.16518,0.00235854,0
140,70.3161,0.502258,583.272,582.695,-0.0838137,769.465,0.154932,0.00212722,0
160,80.3612,0.502258,583.31,582.817,-0.104854,836.013,0.12445,0.00200647,0
180,90.4064,0.502258,583.349,582.84,-0.108719,935.13,0.138897,0.00203075,0
200,100.452,0.502258,583.385,582.857,-0.111725,1021.15,0.139858,0.00193453,0
220,110.497,0.502258,583.423,582.895,-0.118166,1091.86,0.13832,0.00184252,0
240,120.542,0.502258,583.452,582.915,-0.121601,1143.74,0.132507,0.0018242,0
260,130.587,0.502258,583.477,582.928,-0.123748,1165.25,0.106235,0.00183139,0
280,140.632,0.502258,583.494,582.952,-0.128042,1165.27,0.141615,0.00180755,0
300,150.677,0.502258,583.497,582.997,-0.135771,1165.32,0.0816787,0.00158919,0
320,160.722,0.502258,583.488,582.947,-0.127183,1165.27,0.110126,0.00157985,0
340,170.768,0.502258,583.484,582.942,-0.126324,1165.26,0.100431,0.00168565,0
360,180.813,0.502258,583.501,582.945,-0.126754,1165.27,0.114064,0.00163247,0
380,190.858,0.502258,583.533,582.98,-0.132765,1165.3,0.0760361,0.00153224,0
400,200.903,0.502258,583.577,583.02,-0.139636,1165.34,0.100505,0.00156572,0
420,210.948,0.502258,583.629,583.087,-0.15123,1165.41,0.0579333,0.00150639,0
440,220.993,0.502258,583.69,583.105,-0.154235,1165.42,0.0656584,0.00160576,0
460,231.039,0.502258,583.753,583.24,-0.177423,1165.56,0.065397,0.00158724,0
480,241.084,0.502258,583.821,583.268,-0.182146,1165.59,0.0661834,0.00156476,0
500,251.129,0.502258,583.89,583.37,-0.199752,1165.69,0.0610621,0.00155219,0
520,261.174,0.502258,583.958,583.452,-0.213922,1165.77,0.0623176,0.00158888,0
540,271.219,0.502258,584.026,583.47,-0.216928,1165.79,0.0631277,0.00156216,0
560,281.264,0.502258,584.087,583.585,-0.23668,1165.9,0.071547,0.00154802,0
580,291.31,0.502258,584.143,583.592,-0.237969,1165.91,0.0563632,0.00155464,0
600,301.355,0.502258,584.186,583.62,-0.242692,1165.94,0.0566994,0.00149406,0
620,311.4,0.502258,584.213,583.645,-0.246986,1165.96,0.0731234,0.001572,0
640,321.445,0.502258,584.236,583.685,-0.253856,1166.01,0.0576584,0.00143997,0
660,331.49,0.502258,584.271,583.725,-0.260727,1166.05,0.0654718,0.00148056,0
680,341.535,0.502258,584.321,583.74,-0.263303,1166.06,0.0630269,0.00145412,0
700,351.58,0.502258,584.382,583.835,-0.27962,1166.15,0.0775652,0.00150359,0
720,361.626,0.502258,584.446,583.913,-0.292932,1166.23,0.0835397,0.0015114,0
740,371.671,0.502258,584.518,583.992,-0.306673,1166.31,0.0724279,0.00154261,0
760,381.716,0.502258,584.593,584.087,-0.32299,1166.41,0.0620959,0.00139429,0
780,391.761,0.502258,584.673,584.112,-0.327284,1166.43,0.0652499,0.00149784,0
800,401.806,0.502258,584.753,584.24,-0.349183,1166.56,0.075913,0.00155453,0
820,411.851,0.502258,584.833,584.345,-0.367218,1166.66,0.064581,0.00145355,0
840,421.897,0.502258,584.913,584.403,-0.377094,1166.72,0.0492055,0.00148558,0
860,431.942,0.502258,584.992,584.438,-0.383106,1166.76,0.0646312,0.00150981,0
880,441.987,0.502258,585.063,584.538,-0.400282,1166.86,0.0605047,0.00156385,0
900,452.032,0.502258,585.125,584.575,-0.406723,1166.89,0.0525613,0.00137053,0
920,462.077,0.502258,585.176,584.648,-0.419176,1166.97,0.0572722,0.00147162,0
940,472.122,0.502258,585.211,584.65,-0.419605,1166.97,0.0655343,0.001454,0
960,482.167,0.502258,585.249,584.68,-0.424758,1167,0.0648808,0.00142074,0
980,492.213,0.502258,585.295,584.825,-0.449663,1167.14,0.0630669,0.00139255,0
1000,502.258,0.502258,585.357,584.77,-0.440216,1162.7,0.0717803,0.0014557,0
