step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
0,0,0,0.0709113,0.0706592,0.0377091,2.92969e-05,0.000945623,0.000345166,0
20,0.0781717,0.00390968,0.070913,0.0706592,0.0377091,0.0400427,0.131848,0.031775,0
40,0.156415,0.00391503,0.0709186,0.0706561,0.0420265,0.0788043,0.193088,0.0376135,0
60,0.234805,0.00392413,0.0709257,0.0706622,0.0333918,0.113963,0.228669,0.0387406,0
80,0.313417,0.00393706,0.070931,0.0706586,0.0385726,0.13886,0.236347,0.0402728,0
100,0.392329,0.00395391,0.0709326,0.0706738,0.0169858,0.141362,0.283663,0.0405921,0
120,0.47162,0.00397485,0.0709325,0.070672,0.0195762,0.14136,0.526097,0.0414273,0
140,0.551374,0.00400007,0.0709295,0.0706549,0.0437534,0.141343,0.743587,0.0413463,0
160,0.63168,0.0040298,0.0709287,0.0706525,0.0472073,0.141341,0.782022,0.043715,0
180,0.712631,0.00406434,0.0709537,0.070686,-0.000283579,0.141375,0.933284,0.0512817,0
200,0.794326,0.00410404,0.0710404,0.0707379,-0.0736786,0.141426,0.947948,0.0549429,0
220,0.876872,0.00414932,0.0711657,0.0708228,-0.193701,0.141511,0.963833,0.0539003,0
240,0.960387,0.00420069,0.0712923,0.0709015,-0.305089,0.14159,0.978784,0.0527871,0
260,1.045,0.00425877,0.071402,0.0709003,-0.303362,0.137059,0.97015,0.0571298,0
280,1.13085,0.0043243,0.0715008,0.070896,-0.297318,0.126538,0.973734,0.0640577,0
300,1.2181,0.00439819,0.0716286,0.0709875,-0.426838,0.118253,0.941017,0.0659414,0
320,1.30692,0.00448153,0.0718139,0.0711108,-0.601259,0.113865,0.96934,0.0706873,0
340,1.39752,0.00457568,0.0720609,0.071355,-0.946648,0.112328,0.979016,0.0770334,0
360,1.49013,0.00468233,0.0723882,0.0716791,-1.40515,0.112615,0.95766,0.0831518,0
380,1.58502,0.00480361,0.0727957,0.0720691,-1.95691,0.113981,0.985328,0.0879418,0
400,1.68252,0.00494224,0.0732972,0.0725201,-2.59501,0.115876,0.984661,0.0946055,0
420,1.783,0.00510176,0.0738866,0.0730682,-3.37041,0.11804,0.978799,0.100257,0
440,1.88693,0.00528685,0.0745684,0.0736786,-4.23388,0.120226,0.975514,0.105551,0
460,1.99489,0.00550387,0.0753764,0.0743579,-5.19492,0.12234,0.99103,0.110521,1
480,2.1076,0.00576173,0.0762741,0.0750964,-6.23972,0.124336,0.983687,0.113488,0
500,2.226,0.00607327,0.0772732,0.0758124,-7.25258,0.126129,0.988739,0.116462,0
520,2.35136,0.00645792,0.0784257,0.0766205,-8.39581,0.127883,0.99084,0.119435,0
540,2.48544,0.0069467,0.079671,0.0774072,-9.50882,0.12814,0.989397,0.120713,0
560,2.63084,0.00759289,0.0810496,0.0786902,-11.3238,0.125111,0.983821,0.123587,0
580,2.79164,0.00849791,0.0825331,0.0799359,-13.0862,0.123256,0.982316,0.124971,0
600,2.97506,0.00988661,0.0841299,0.0815948,-15.4331,0.123185,0.978184,0.126082,1
620,3.19627,0.012405,0.0858735,0.0833661,-17.9389,0.123843,0.977189,0.12729,0
640,3.50204,0.0193697,0.0876701,0.0851147,-20.4127,0.125051,0.9945,0.12899,0
660,4.38848,0.0276742,0.089626,0.0869263,-22.9755,0.126409,0.99645,0.122593,1
680,4.74782,0.0137464,0.0912148,0.0886475,-25.4105,0.127605,0.992739,0.119289,0
700,4.98383,0.0104774,0.0925539,0.0901404,-27.5226,0.129019,0.989348,0.117371,0
720,5.17472,0.00884143,0.0936837,0.0913312,-29.2072,0.130748,0.995156,0.11428,0
740,5.34016,0.00782134,0.0945447,0.0922064,-30.4454,0.133401,0.990588,0.11257,0
760,5.48875,0.00711118,0.0951846,0.092912,-31.4436,0.138196,0.988867,0.111415,0
780,5.62518,0.00658271,0.0956056,0.09349,-32.2613,0.139866,0.996694,0.109472,0
800,5.75236,0.0061715,0.0958088,0.0939954,-32.9762,0.138937,0.988311,0.108674,0
820,5.87221,0.0058412,0.0958886,0.0943512,-33.4796,0.137902,0.990206,0.104509,0
840,5.9861,0.00556952,0.0959069,0.0946045,-33.838,0.13681,0.994802,0.096077,0
860,6.09503,0.00534196,0.0959121,0.0947729,-34.0763,0.135646,0.991674,0.0880487,0
880,6.19979,0.00514864,0.0959202,0.0948846,-34.2343,0.134608,0.984897,0.0781947,0
900,6.30098,0.00498253,0.095887,0.0949493,-34.3258,0.133703,0.99108,0.069912,0
920,6.39909,0.00483852,0.0958248,0.0949634,-34.3457,0.132985,0.975193,0.0619205,0
940,6.49451,0.00471278,0.0957642,0.0949396,-34.312,0.132805,0.911509,0.057679,0
960,6.58758,0.00460238,0.0957056,0.0949274,-34.2948,0.13352,0.962963,0.0507788,0
980,6.67859,0.00450503,0.0956555,0.0949109,-34.2714,0.135575,0.971726,0.0491542,0
1000,6.76777,0.00441893,0.0956149,0.0948981,-34.2533,0.139968,0.958363,0.0490458,0
1020,6.85533,0.00434264,0.0955956,0.0948712,-34.2153,0.147127,0.937137,0.051291,0
1040,6.94146,0.00427498,0.0955793,0.0949384,-34.3103,0.158503,0.96807,0.0521942,0
1060,7.02632,0.00421501,0.0955568,0.0949854,-34.3768,0.16511,0.97742,0.0523133,0
1080,7.11005,0.00416194,0.0955138,0.0950226,-34.4295,0.165711,0.971586,0.0502605,0
1100,7.19279,0.00411512,0.0954467,0.0950531,-34.4726,0.165742,0.96214,0.0476682,0
1120,7.27465,0.00407401,0.0953685,0.0950873,-34.521,0.165776,0.948099,0.048572,0
1140,7.35574,0.00403817,0.0953514,0.095083,-34.5149,0.165771,0.632247,0.0466438,0
1160,7.43617,0.00400723,0.0953629,0.0950848,-34.5175,0.165773,0.648533,0.0525598,0
1180,7.51603,0.00398087,0.0953768,0.0950964,-34.5339,0.165785,0.703693,0.05833,0
1200,7.59541,0.00395886,0.0953902,0.095105,-34.546,0.163337,0.610882,0.0634962,0
1220,7.6744,0.00394097,0.0954076,0.095119,-34.5659,0.147703,0.605421,0.0656834,0
1240,7.75306,0.00392706,0.095419,0.0951233,-34.5719,0.120974,0.728822,0.0675629,0
1260,7.83149,0.00391699,0.0954302,0.0951331,-34.5857,0.0865002,0.645732,0.0654604,0
1280,7.90976,0.00391069,0.0954398,0.0951459,-34.6039,0.0506122,0.461789,0.0587856,0
1300,7.98794,0.00390809,0.0954456,0.0951703,-34.6384,0.0267108,0.304989,0.0450368,0
1304,8,0.000336076,0.0954458,0.0951666,-34.6332,0.0256158,0.309468,0.0404417,0
