step,time,dt,area_heaviside,area_sharp,area_loss_pct,interface_error,grad_err_max_band,grad_err_mean_band,sign_guard_hits
1120,2.1875,0.00195312,0.0796509,0.0787183,-11.3636,0.12135,0.99124,0.110333,0
1140,2.22656,0.00195312,0.0798514,0.0789014,-11.6226,0.121748,0.974048,0.113458,0
1160,2.26562,0.00195312,0.0801057,0.0791748,-12.0094,0.122295,0.99222,0.114962,0
1180,2.30469,0.00195312,0.0804066,0.0794751,-12.4343,0.122888,0.986696,0.110708,0
1200,2.34375,0.00195312,0.0807262,0.0798535,-12.9696,0.123618,0.985136,0.114112,0
1220,2.38281,0.00195312,0.0809989,0.080083,-13.2943,0.12437,0.987496,0.109578,0
1240,2.42188,0.00195312,0.0812362,0.0803394,-13.6569,0.125232,0.970108,0.106189,0
1260,2.46094,0.00195312,0.0814667,0.0805981,-14.023,0.126218,0.988325,0.105303,0
1280,2.5,0.00195312,0.081718,0.0808472,-14.3753,0.127283,0.958913,0.105831,0
1300,2.53906,0.00195312,0.0819995,0.0810742,-14.6966,0.12854,0.961656,0.101629,0
1320,2.57812,0.00195312,0.0822655,0.081377,-15.1248,0.130083,0.97778,0.0970016,0
1340,2.61719,0.00195312,0.0824715,0.0816235,-15.4737,0.131995,0.97174,0.0957166,0
1360,2.65625,0.00195312,0.0826518,0.0817969,-15.7189,0.134424,0.971695,0.0967084,0
1380,2.69531,0.00195312,0.0828028,0.0819702,-15.9641,0.137561,0.97521,0.0881944,0
1400,2.73438,0.00195312,0.0829295,0.0820679,-16.1023,0.140828,0.970884,0.0835439,0
1420,2.77344,0.00195312,0.0830586,0.0822412,-16.3475,0.143994,0.972414,0.0829399,0
1440,2.8125,0.00195312,0.0831565,0.0823657,-16.5237,0.146902,0.950305,0.0786971,0
1460,2.85156,0.00195312,0.0831645,0.0824268,-16.61,0.149434,0.938586,0.0689903,0
1480,2.89062,0.00195312,0.0831422,0.0825488,-16.7827,0.151631,0.946342,0.0674159,0
1500,2.92969,0.00195312,0.083142,0.0824707,-16.6722,0.153027,0.907539,0.0615133,0
1520,2.96875,0.00195312,0.0831095,0.0825049,-16.7205,0.153228,0.950953,0.0517367,0
1540,3.00781,0.00195312,0.0831256,0.0824634,-16.6618,0.153186,0.92621,0.0575935,0
1560,3.04688,0.00195312,0.0830902,0.0825195,-16.7413,0.153242,0.86405,0.0467526,0
1580,3.08594,0.00195312,0.0830698,0.0825488,-16.7827,0.153271,0.79623,0.0444396,0
1600,3.125,0.00195312,0.083152,0.0825781,-16.8241,0.153301,0.89487,0.0412655,0
1620,3.16406,0.00195312,0.0831406,0.0826025,-16.8587,0.153325,0.880498,0.0354913,0
1640,3.20312,0.00195312,0.0832006,0.0826929,-16.9865,0.153416,0.91665,0.041308,0
1660,3.24219,0.00195312,0.0832355,0.0827075,-17.0072,0.15343,0.761928,0.0256189,0
1680,3.28125,0.00195312,0.0832441,0.0827539,-17.0728,0.153477,0.859412,0.0252302,0
1700,3.32031,0.00195312,0.0832542,0.0827075,-17.0072,0.15343,0.706699,0.0194022,0
1720,3.35938,0.00195312,0.0832272,0.0826929,-16.9865,0.153416,0.528552,0.0175754,0
1740,3.39844,0.00195312,0.0831991,0.0827124,-17.0141,0.153435,0.528054,0.0145797,0
1760,3.4375,0.00195312,0.0831603,0.0827002,-16.9968,0.153423,0.505459,0.0153262,0
1780,3.47656,0.00195312,0.0831513,0.0826172,-16.8794,0.15334,0.431832,0.0149024,0
1800,3.51562,0.00195312,0.0831421,0.0826465,-16.9209,0.153369,0.43627,0.0151702,0
1820,3.55469,0.00195312,0.0831425,0.0826074,-16.8656,0.15333,0.38223,0.0147221,0
1840,3.59375,0.00195312,0.0831559,0.0826709,-16.9554,0.153394,0.4782,0.015206,0
1860,3.63281,0.00195312,0.0831581,0.0826465,-16.9209,0.150327,0.398222,0.0149916,0
1880,3.67188,0.00195312,0.0831515,0.0826147,-16.876,0.143582,0.264537,0.0158061,0
1900,3.71094,0.00195312,0.0831434,0.0826099,-16.869,0.133137,0.252543,0.0157048,0
1920,3.75,0.00195312,0.0831364,0.0826196,-16.8829,0.119724,0.249118,0.0160555,0
1940,3.78906,0.00195312,0.0831272,0.0825952,-16.8483,0.103933,0.28248,0.016655,0
1960,3.82812,0.00195312,0.0831183,0.0826343,-16.9036,0.0864868,0.318663,0.0166027,0
1980,3.86719,0.00195312,0.0831135,0.0825708,-16.8138,0.0678296,0.214544,0.016602,0
2000,3.90625,0.00195312,0.0831083,0.0825977,-16.8518,0.0485352,0.194455,0.0148341,0
2020,3.94531,0.00195312,0.0831047,0.082605,-16.8621,0.0303149,0.154156,0.0135576,0
2040,3.98438,0.00195312,0.0830993,0.0825562,-16.7931,0.016145,0.110191,0.0122711,0
2048,4,0.00195312,0.0830966,0.0825952,-16.8483,0.0132446,0.127155,0.011709,0
